#SYMBOL;DESCRIPTION;ISIN;CURRENCY_BASE;CONTRACT_SIZE;TICK_SIZE;TICK_VALUE;DIGITS;MIN_VOLUME;MAX_VOLUME;STEP_VOLUME;START_TIME;EXPIRATION_TIME;OPTION_MODE;OPTION_RIGHT;OPTION_STRIKE
ITUBT89;ITUBE       PN   28,50;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ITUBT90;ITUBE       PN   35,21;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ITUBT91;ITUBE       PN   45,71;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ITUBT92;ITUBE       PN   30,93;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ITUBT93;ITUBE       PN   46,16;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ITUBT96;ITUBE       PN   26,50;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ITUBT97;ITUBE       PN   35,71;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.08.15 20:59:59;0;0;0.00000000
ITUBU14;ITUBE       PN   28,53;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU18;ITUBE       PN   34,31;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU20;ITUBE       PN   35,31;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU35;ITUBE       PN   25,78;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU36;ITUBE       PN   26,03;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU37;ITUBE       PN   37,31;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU40;ITUBE       PN   26,78;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU41;ITUBE       PN   27,03;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU44;ITUBE       PN   27,28;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU45;ITUBE       PN   31,81;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU46;ITUBE       PN   26,28;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU47;ITUBE       PN   32,06;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU48;ITUBE       PN   20,33;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU49;ITUBE       PN   33,31;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU50;ITUBE       PN   33,51;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU54;ITUBE       PN   39,90;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU56;ITUBE       PN   26,53;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU57;ITUBE       PN   33,81;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU6;ITUBE       PN   26,75;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2017.09.18 20:59:59;0;0;0.00000000
ITUBU60;ITUBE       PN   22,33;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU64;ITUBE       PN   24,03;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU65;ITUBE       PN   34,81;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU66;ITUBE       PN   22,58;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU67;ITUBE       PN   27,53;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU7;ITUBE       PN   27,00;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2017.09.18 20:59:59;0;0;0.00000000
ITUBU73;ITUBE       PN   30,35;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU74;ITUBE       PN   30,58;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU75;ITUBE       PN   35,06;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU76;ITUBE       PN   27,78;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU77;ITUBE       PN   35,81;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU80;ITUBE       PN   40,75;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2017.09.18 20:59:59;0;0;0.00000000
ITUBU81;ITUBE       PN   36,31;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU83;ITUBE       PN   39,44;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU84;ITUBE       PN   30,81;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU85;ITUBE       PN   23,08;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU86;ITUBE       PN   23,31;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU88;ITUBE       PN   28,28;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU90;ITUBE       PN   24,53;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU91;ITUBE       PN   21,00;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2017.09.18 20:59:59;0;0;0.00000000
ITUBU92;ITUBE       PN   42,75;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2017.09.18 20:59:59;0;0;0.00000000
ITUBU94;ITUBE       PN   40,35;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU96;ITUBE       PN   23,53;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU97;ITUBE       PN   32,31;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBU98;ITUBE       PN   29,28;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.09.19 20:59:59;0;0;0.00000000
ITUBV1;ITUBE       PN   32,77;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV10;ITUBE       PN   28,74;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV11;ITUBE       PN   37,74;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV14;ITUBE       PN   12,32;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV15;ITUBE       PN   35,24;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV19;ITUBE       PN   23,49;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV2;ITUBE       PN   35,50;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV20;ITUBE       PN   28,49;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV21;ITUBE       PN   21,07;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV22;ITUBE       PN   22,07;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV23;ITUBE       PN   23,07;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV24;ITUBE       PN   24,07;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV25;ITUBE       PN   24,99;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV28;ITUBE       PN   25,27;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV29;ITUBE       PN   26,63;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV3;ITUBE       PN   30,27;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV30;ITUBE       PN   27,09;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV31;ITUBE       PN   28,00;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV32;ITUBE       PN   28,91;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV35;ITUBE       PN   30,73;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV36;ITUBE       PN   31,63;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV37;ITUBE       PN   33,45;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV38;ITUBE       PN   34,36;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV39;ITUBE       PN   35,04;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV4;ITUBE       PN   30,95;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV41;ITUBE       PN   21,24;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV43;ITUBE       PN   33,24;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV44;ITUBE       PN   34,24;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV45;ITUBE       PN   35,74;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV46;ITUBE       PN   36,74;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV5;ITUBE       PN   31,41;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV50;ITUBE       PN   26,18;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV51;ITUBE       PN   21,57;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV52;ITUBE       PN   22,57;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV53;ITUBE       PN   29,36;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV54;ITUBE       PN   24,57;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV55;ITUBE       PN   25,77;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV56;ITUBE       PN   26,24;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV57;ITUBE       PN   24,82;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV58;ITUBE       PN   28,24;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV6;ITUBE       PN   32,54;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV60;ITUBE       PN   31,18;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV61;ITUBE       PN   32,09;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV63;ITUBE       PN   23,57;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV64;ITUBE       PN   34,74;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV65;ITUBE       PN   39,82;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV66;ITUBE       PN   26,49;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV67;ITUBE       PN   33,23;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV68;ITUBE       PN   33,68;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV69;ITUBE       PN   26,99;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV7;ITUBE       PN   33,91;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV70;ITUBE       PN   27,54;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV71;ITUBE       PN   28,45;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV72;ITUBE       PN   28,68;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV73;ITUBE       PN   29,13;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV74;ITUBE       PN   29,59;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV75;ITUBE       PN   30,04;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV76;ITUBE       PN   30,50;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV77;ITUBE       PN   41,86;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV78;ITUBE       PN   27,99;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV79;ITUBE       PN   28,99;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV8;ITUBE       PN   34,59;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV80;ITUBE       PN   29,99;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV81;ITUBE       PN   30,99;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV82;ITUBE       PN   31,99;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV83;ITUBE       PN   32,99;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV84;ITUBE       PN   33,99;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV85;ITUBE       PN   32,32;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV86;ITUBE       PN   34,99;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV87;ITUBE       PN   34,13;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV88;ITUBE       PN   35,95;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV89;ITUBE       PN   36,41;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV9;ITUBE       PN   22,99;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBV90;ITUBE       PN   36,86;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV91;ITUBE       PN   37,32;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV92;ITUBE       PN   37,77;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV93;ITUBE       PN   38,23;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV94;ITUBE       PN   38,68;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV95;ITUBE       PN   39,13;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV96;ITUBE       PN   39,59;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV97;ITUBE       PN   40,04;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV98;ITUBE       PN   40,95;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.10.19 20:59:59;0;0;0.00000000
ITUBV99;ITUBE       PN   35,99;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2016.10.17 20:59:59;0;0;0.00000000
ITUBW1;ITUBE       PN   28,23;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW11;ITUBE       PN   37,33;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW16;ITUBE       PN   32,78;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW18;ITUBE       PN   18,14;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW2;ITUBE       PN   28,46;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW21;ITUBE       PN   21,14;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW22;ITUBE       PN   22,14;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW23;ITUBE       PN   23,14;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW24;ITUBE       PN   24,14;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW25;ITUBE       PN   25,14;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW27;ITUBE FM    PN   26,89;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW29;ITUBE       PN   35,05;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW3;ITUBE       PN   31,42;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW30;ITUBE       PN   29,62;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW31;ITUBE       PN   28,01;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW32;ITUBE       PN   31,89;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW34;ITUBE       PN   30,73;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW35;ITUBE       PN   31,64;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW38;ITUBE       PN   33,46;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW39;ITUBE       PN   34,37;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW4;ITUBE       PN   40,05;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW40;ITUBE       PN   35,73;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW46;ITUBE       PN   41,64;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW48;ITUBE       PN   42,55;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW49;ITUBE       PN   29,87;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW50;ITUBE       PN   30,37;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW51;ITUBE       PN   21,64;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
ITUBW52;ITUBE       PN   22,64;BRITUBACNPR1;BRL;0;0;0;0;0;0;0;1970.01.01 00:00:00;2015.11.16 20:59:59;0;0;0.00000000
